id,answer
81,"\[
A=\begin{pmatrix}
4&2&1\\
1&3&1\\
3&2&6
\end{pmatrix},\quad
b=\begin{pmatrix}4\\4\\7\end{pmatrix},\quad
x^{(0)}=\begin{pmatrix}0.1\\0.8\\0.5\end{pmatrix}.
\]
1. Exact solution:
\[
\begin{cases}
4x_1+2x_2+x_3=4,\\
x_1+3x_2+x_3=4,\\
3x_1+2x_2+6x_3=7
\end{cases}
\;\Longrightarrow\;
x^*=\begin{pmatrix}1/3\\1\\2/3\end{pmatrix}.
\]

2. Gauss–Seidel splitting \(A=D+L+U\):
\[
D=\mathrm{diag}(4,3,6),\quad
L=\begin{pmatrix}0&0&0\\1&0&0\\3&2&0\end{pmatrix},\quad
U=\begin{pmatrix}0&2&1\\0&0&1\\0&0&0\end{pmatrix}.
\]
Iteration:
\[
x_1^{(k+1)}=\frac1{4}\bigl(4-2x_2^{(k)}-x_3^{(k)}\bigr),\quad
x_2^{(k+1)}=\frac1{3}\bigl(4-x_1^{(k+1)}-x_3^{(k)}\bigr),\quad
x_3^{(k+1)}=\frac1{6}\bigl(7-3x_1^{(k+1)}-2x_2^{(k+1)}\bigr).
\]
Directly one finds:
\[
x^{(1)}=\begin{pmatrix}0.475\\1.0083333\\0.5930556\end{pmatrix},\quad
x^{(2)}=\begin{pmatrix}0.3475694\\1.0197917\\0.6529514\end{pmatrix},\quad
x^{(3)}=\begin{pmatrix}0.3268663\\1.0067274\\0.6676577\end{pmatrix}.
\]

3. Error‐form of the iteration. Define \(e^{(k)}=x^*-x^{(k)}\).  One shows
\[
x^{(k+1)}=(D+L)^{-1}\bigl(b - U\,x^{(k)}\bigr)
\;\Longrightarrow\;
e^{(k+1)}=-(D+L)^{-1}U\,e^{(k)}=:G_{\rm GS}\,e^{(k)}.
\]
An easy forward‐solve gives
\[
G_{\rm GS}=-(D+L)^{-1}U
=\begin{pmatrix}
0&-0.5&-0.25\\
0&\tfrac16&-0.25\\
0&\tfrac{7}{36}&\tfrac{5}{24}
\end{pmatrix}.
\]
With
\[
e^{(0)}=x^*-x^{(0)}
=\begin{pmatrix}1/3-0.1\\1-0.8\\2/3-0.5\end{pmatrix}
=\begin{pmatrix}0.2333333\\0.2\\0.1666667\end{pmatrix},
\]
one obtains by \(e^{(k+1)}=G_{\rm GS}\,e^{(k)}\):
\[
e^{(1)}=\begin{pmatrix}-0.1416667\\-0.0083333\\0.0736111\end{pmatrix},\quad
e^{(2)}=\begin{pmatrix}-0.0142361\\-0.0197917\\0.0137153\end{pmatrix},\quad
e^{(3)}=\begin{pmatrix}0.0064670\\-0.0067274\\-0.0009910\end{pmatrix}.
\]
Hence after three Gauss–Seidel steps
\[
x^{(3)}=x^*-e^{(3)}
\approx\begin{pmatrix}0.3333\\1.0000\\0.6667\end{pmatrix}
-\begin{pmatrix}0.006467\\-0.0067274\\-0.000991\end{pmatrix}
=\begin{pmatrix}0.3268663\\1.0067274\\0.6676577\end{pmatrix}.
\]"
82,"Let  
A=\begin{pmatrix}1 & k\\2k&1\end{pmatrix},  
so that in the Jacobi splitting A=D−(L+U),  
D=\begin{pmatrix}1&0\\0&1\end{pmatrix},\quad  
L+U=\begin{pmatrix}0&-\,k\\-\,2k&0\end{pmatrix}.  
Hence the Jacobi iteration matrix is  
M_J=D^{-1}(L+U)=\begin{pmatrix}0&k\\2k&0\end{pmatrix}.  
Its characteristic equation is  
\det(\lambda I - M_J)=\lambda^2-2k^2=0  
⇒\lambda_{1,2}=\pm\sqrt2\,k,  
so  
\rho(M_J)=\max|\lambda_i|=\sqrt2\,|k|.  
Jacobi converges⇔\rho(M_J)<1⇔\sqrt2\,|k|<1⇔|k|<1/\sqrt2.  

For successive over‐relaxation (SOR) one shows (for a wide class of A) that the empirically optimal ω is  
\[
\omega_{\rm opt}
=\frac{2}{1+\sqrt{1-\rho(M_J)^2}}
=\frac{2}{1+\sqrt{1-2k^2}}.
\]
In particular, for k=0.25 we have ρ(M_J)=\sqrt2·0.25=\tfrac{\sqrt2}{4}, so  
\[
\omega_{\rm opt}
=\frac{2}{1+\sqrt{1-\tfrac12\,(0.25)^2}}
=\frac{2}{1+\sqrt{1-\tfrac18}}
=\frac{2}{1+\sqrt{\tfrac78}}
\approx1.0336.
\]"
83,"The Jacobi and Gauss–Seidel iteration matrices are respectively

\[
M_{J} \;=\;-D^{-1}(L+U)
\;=\;-\,(L+U)
\;=\;\begin{pmatrix}
0 & -2 & 2\\
-1& 0 & -1\\
-2&-2 &0
\end{pmatrix},
\]

\[
M_{GS}\;=\;-(D+L)^{-1}U
\;=\;-\begin{pmatrix}
1&0&0\\
1&1&0\\
2&2&1
\end{pmatrix}^{-1}
\begin{pmatrix}
0&2&-2\\
0&0&1\\
0&0&0
\end{pmatrix}
\;=\;\begin{pmatrix}
0 & -2 & 2\\
0 & 2 & -3\\
0 & 0 & 2
\end{pmatrix}.
\]

Computing their spectral radii:

1.  For Jacobi,
\[
\chi_{M_J}(\lambda)=-\lambda^3\quad\Longrightarrow\quad
\rho(M_J)=0<1,
\]
so the Jacobi method converges (in fact $M_J^3=0$).

2.  For Gauss–Seidel,
\[
M_{GS}\text{ is upper‐triangular with }\,
\sigma(M_{GS})=\{0,2,2\}
\quad\Longrightarrow\quad
\rho(M_{GS})=2>1,
\]
so the Gauss–Seidel method diverges."
84,"1.  System $A x=b$,  
   $$A=\begin{pmatrix}2&-1&0&0\\-1&2&-1&0\\0&-1&2&-1\\0&0&-1&2\end{pmatrix},\quad 
     b=\begin{pmatrix}1\\0\\0\\1\end{pmatrix},$$  
   exact solution $x^*=(1,1,1,1)^T$.  

2.  Gauss–Seidel iteration  
   $$x^{(k+1)}=(D+L)^{-1}\bigl(b - U\,x^{(k)}\bigr),$$  
   where $A=D+L+U$ with  
   $$D=\diag(2,2,2,2),\quad
     L=\begin{pmatrix}0&0&0&0\\-1&0&0&0\\0&-1&0&0\\0&0&-1&0\end{pmatrix},\quad
     U=\begin{pmatrix}0&-1&0&0\\0&0&-1&0\\0&0&0&-1\\0&0&0&0\end{pmatrix}.$$  
   Starting from $x^{(0)}=(0.5,0.5,0.5,0.5)^T$ one finds  
   $$x^{(1)}=\begin{pmatrix}0.7500\\0.6250\\0.5625\\0.78125\end{pmatrix},\quad
     x^{(2)}=\begin{pmatrix}0.81250\\0.68750\\0.734375\\0.8671875\end{pmatrix},\quad
     x^{(3)}=\begin{pmatrix}0.84375\\0.7890625\\0.828125\\0.9140625\end{pmatrix}.$$  

3.  Iteration matrix  
   $$G_{\rm GS}=-(D+L)^{-1}U
     =\begin{pmatrix}
       0&\tfrac12&0&0\\[6pt]
       0&\tfrac14&\tfrac12&0\\[6pt]
       0&\tfrac18&\tfrac14&\tfrac12\\[6pt]
       0&\tfrac1{16}&\tfrac18&\tfrac14
     \end{pmatrix}.$$  
   Its characteristic polynomial is  
   $$\det(\lambda I-G_{\rm GS})
     =\lambda^2\Bigl(16\lambda^2-12\lambda+1\Bigr)=0,$$  
   so  
   $$\spec(G_{\rm GS})=\Bigl\{0,0,\frac{3\pm\sqrt5}8\Bigr\},\qquad
     \rho(G_{\rm GS})=\frac{3+\sqrt5}8\approx0.6545.$$

4.  Extrapolated GS = SOR with optimal relaxation  
   $$\omega_{\rm opt}
     =\frac{2}{1+\sqrt{1-\rho(G_{\rm GS})^2}}
     \approx1.1391,$$  
   iteration  
   $$x_i^{(k+1)}=(1-\omega)x_i^{(k)}
     +\frac\omega{a_{ii}}\Bigl(b_i-\sum_{j<i}a_{ij}x_j^{(k+1)}
                         -\sum_{j>i}a_{ij}x_j^{(k)}\Bigr).$$  
   From $x^{(0)}=(0.5,0.5,0.5,0.5)^T$ one obtains  
   $$x^{(1)}_{\omega}\approx\begin{pmatrix}0.78478\\0.66184\\0.59216\\0.83665\end{pmatrix},\quad
     x^{(2)}_{\omega}\approx\begin{pmatrix}0.83760\\0.72235\\0.80530\\0.91240\end{pmatrix},\quad
     x^{(3)}_{\omega}\approx\begin{pmatrix}0.86505\\0.85080\\0.89170\\0.95030\end{pmatrix}.$$  

5.  Error analysis (max‐norm)  
   k | $\|x^{(k)}-x^*\|_\infty$ | $\|x^{(k)}_{\omega}-x^*\|_\infty$   
   ---|-------------------------|-----------------------------  
   1  | 0.4375                  | 0.4078  
   2  | 0.3125                  | 0.2776  
   3  | 0.21094                 | 0.14920  

   Asymptotic rates:  
   $$\rho(G_{\rm GS})\approx0.6545,\qquad
     \rho(G_{\rm SOR})\approx\frac{1-\sqrt{1-\rho(G_{\rm GS})^2}}
                                 {1+\sqrt{1-\rho(G_{\rm GS})^2}}
     \approx0.139.$$  
   Hence SOR converges roughly five times faster than plain Gauss–Seidel."
85,"Convergence factors.  Write 
$$A=D\!-\!(L+U),\quad D=\diag(4,5,10),\;
L=\begin{pmatrix}0&0&0\\0&0&0\\5&4&0\end{pmatrix},\;
U=\begin{pmatrix}0&0&2\\0&0&2\\0&0&0\end{pmatrix}.$$

1. Jacobi.  The iteration matrix is 
$$M_J=-D^{-1}(L+U)
=\begin{pmatrix}0&0&-½\\0&0&-2/5\\-½&-2/5&0\end{pmatrix}$$
and one finds 
$$\chi_{M_J}(λ)=-λ(λ^2-0.41)\;\Longrightarrow\;
ρ(M_J)=\sqrt{0.41}\approx0.6403.$$

2. Gauss–Seidel.  The iteration matrix is 
$$M_{GS}=-(D+L)^{-1}U,\quad(D+L)^{-1}U=\begin{pmatrix}0&0&½\\0&0&0.4\\0&0&-0.41\end{pmatrix},$$
so 
$$M_{GS}=\begin{pmatrix}0&0&-½\\0&0&-0.4\\0&0&0.41\end{pmatrix},$$
and 
$$\chi_{M_{GS}}(λ)=λ^2(λ-0.41)\;\Longrightarrow\;ρ(M_{GS})=0.41.$$

Relaxation (SOR).  With 
$$ρ_J^2=0.41,\quad\sqrt{1-ρ_J^2}=\sqrt{0.59},$$ 
the “optimal’’ relaxation parameter is  
$$\omega=\frac{2}{\,1+\sqrt{1-ρ_J^2}\,}
=\frac{2}{1+\sqrt{0.59}}\approx1.1315.$$

The SOR‐iteration can be written in component form as
\[
x_i^{(k+1)}
=(1-\omega)x_i^{(k)}
+\frac{\omega}{a_{ii}}\Bigl(b_i-\sum_{j<i}a_{ij}\,x_j^{(k+1)}
-\sum_{j>i}a_{ij}\,x_j^{(k)}\Bigr),
\]
so for our system
\begin{align*}
x_1^{(k+1)}&=(1-\omega)x_1^{(k)}
+\frac{\omega}{4}\bigl(4-2\,x_3^{(k)}\bigr),\\
x_2^{(k+1)}&=(1-\omega)x_2^{(k)}
+\frac{\omega}{5}\bigl(-3-2\,x_3^{(k)}\bigr),\\
x_3^{(k+1)}&=(1-\omega)x_3^{(k)}
+\frac{\omega}{10}\bigl(2-5\,x_1^{(k+1)}-4\,x_2^{(k+1)}\bigr).
\end{align*}"
86,"1. Decomposition  
Let  
\[
A=\begin{pmatrix}
4&1&2\\
3&5&1\\
1&1&3
\end{pmatrix}=D+L+U,\quad
D=\begin{pmatrix}4&0&0\\0&5&0\\0&0&3\end{pmatrix},\ 
L=\begin{pmatrix}0&0&0\\3&0&0\\1&1&0\end{pmatrix},\ 
U=\begin{pmatrix}0&1&2\\0&0&1\\0&0&0\end{pmatrix}.
\]  
Let \(\mathbf b=(4,7,3)^T\).

2. Jacobi iteration  
\[
T_J=-D^{-1}(L+U)
=\begin{pmatrix}
0&-\tfrac14&-\tfrac12\\
-\tfrac35&0&-\tfrac15\\
-\tfrac13&-\tfrac13&0
\end{pmatrix},\quad
\mathbf c_J=D^{-1}\mathbf b=\begin{pmatrix}1\\1.4\\1\end{pmatrix},
\]  
\[
\mathbf x^{(k+1)}=T_J\,\mathbf x^{(k)}+\mathbf c_J.
\]  
With \(\mathbf x^{(0)}=(0,0,0)^T\) one finds  
\[
\mathbf x^{(1)}=\begin{pmatrix}1\\1.4\\1\end{pmatrix},\quad
\mathbf x^{(2)}\approx\begin{pmatrix}0.15\\0.6\\0.2\end{pmatrix},\quad
\mathbf x^{(3)}\approx\begin{pmatrix}0.75\\1.27\\0.75\end{pmatrix}.
\]

3. Gauss–Seidel iteration  
\[
T_{GS}=-(D+L)^{-1}U,\quad
\mathbf c_{GS}=(D+L)^{-1}\mathbf b
\]  
explicitly gives the pointwise formula  
\[
\begin{cases}
x_1^{(k+1)}=\tfrac14\bigl(4 -y^{(k)}-2z^{(k)}\bigr),\\
x_2^{(k+1)}=\tfrac15\bigl(7 -3x^{(k+1)}-z^{(k)}\bigr),\\
x_3^{(k+1)}=\tfrac13\bigl(3 -x^{(k+1)}-y^{(k+1)}\bigr),
\end{cases}
\]  
so that with \(\mathbf x^{(0)}=(0,0,0)^T\)  
\[
\mathbf x^{(1)}\approx\begin{pmatrix}1\\0.8\\0.4\end{pmatrix},\quad
\mathbf x^{(2)}\approx\begin{pmatrix}0.6\\0.96\\0.48\end{pmatrix},\quad
\mathbf x^{(3)}\approx\begin{pmatrix}0.52\\0.992\\0.496\end{pmatrix}.
\]

4. Exact solution  
Solving \(A\mathbf x=\mathbf b\) by elimination gives  
\[
\mathbf x^\ast=(0.5,1,0.5)^T.
\]  
After three iterations
\[
\|\mathbf x^{(3)}_J-\mathbf x^\ast\|\approx\|(0.75,1.27,0.75)-(0.5,1,0.5)\|\approx0.43,
\quad
\|\mathbf x^{(3)}_{GS}-\mathbf x^\ast\|\approx0.033,
\]
so Gauss–Seidel is already much closer.

5. Spectral radii and rate of convergence  
(a) Jacobi: the characteristic polynomial of \(T_J\) is
\[
\det(T_J-\lambda I)
=60\lambda^3-23\lambda+7=0.
\]
Using Newton–Raphson on 
\(f(\lambda)=60\lambda^3-23\lambda+7\), 
\(\lambda_{n+1}=\lambda_n-\frac{f(\lambda_n)}{f'(\lambda_n)}\),
with \(\lambda_0=-1\), converges to the unique real root
\[
\lambda_1\approx-0.73705,\quad
\rho(T_J)=|\lambda_1|\approx0.73705.
\]
Thus
\[
\|\mathbf e^{(k)}\|= \|\mathbf x^{(k)}-\mathbf x^\ast\| = O\bigl((0.73705)^k\bigr).
\]

(b) Gauss–Seidel:
\[
T_{GS}=-(D+L)^{-1}U
=\begin{pmatrix}
0&-\tfrac14&-\tfrac12\\
0&0.15&0.10\\
0&0.03333&0.13333
\end{pmatrix}.
\]
Its eigenvalues are \(\{0,\lambda_2,\lambda_3\}\) where
\[
\lambda_{2,3}=\frac{0.15+0.13333\pm\sqrt{(0.15+0.13333)^2-4(0.15\cdot0.13333-0.1\cdot0.03333)}}{2}
\approx0.20010,\;0.08323.
\]
Hence
\[
\rho(T_{GS})\approx0.20010,\quad
\|\mathbf e^{(k)}\|=O\bigl((0.20010)^k\bigr).
\]

Conclusion: both methods converge (since \(\rho<1\)), but Gauss–Seidel does so substantially faster than Jacobi."
87,"1. Verification of “property A′”  
Let  
\(A=D-(L+U)\),  
where  
\[
D=\mathrm{diag}(2,2,2,2,2),\quad
L=\begin{bmatrix}
0&0&0&0&0\\
1&0&0&0&0\\
0&1&0&0&0\\
0&0&1&0&0\\
0&0&0&1&0
\end{bmatrix},\quad
U=L^T.
\]  
(i)  \(A\) is a \(Z\)-matrix: \(a_{ii}>0\), \(a_{ij}\le0\) for \(i\neq j\).  
(ii)  \(A\) is irreducibly diagonally dominant (each row sum of strict dominance is connected).  
(iii)  \(A\) is symmetric, hence Hermitian, and for any \(x\neq0\)  
\[
x^T A x
=\sum_{i=1}^5 2\,x_i^2-2\sum_{i=1}^4x_i x_{i+1}
=\sum_{i=1}^4(x_i-x_{i+1})^2+x_1^2+x_5^2>0,
\]  
so \(A\) is positive definite.  
Hence \(A\) is an irreducible SPD \(M\)-matrix, i.e.\ it has “property A′,” and the SOR iteration converges for all \(0<\omega<2\).

2. Optimal relaxation factor \(\omega_{\rm opt}\)  
The Jacobi iteration matrix is  
\[
B_J=D^{-1}(L+U),\qquad
\rho(B_J)
=\max_{1\le k\le5}\bigl|\cos\frac{k\pi}{6}\bigr|
=\cos\frac{\pi}{6}
=\frac{\sqrt3}{2}.
\]  
The classical formula for the optimal SOR‐parameter is  
\[
\omega_{\rm opt}
=\frac{2}{1+\sqrt{1-\rho(B_J)^2}}
=\frac{2}{1+\sqrt{1-\tfrac34}}
=\frac{2}{1+\tfrac12}
=\frac{4}{3}.
\]  
Therefore, the SOR method on \(Ax=b\) attains its fastest convergence when  
\[
\boxed{\omega_{\rm opt}=\frac{4}{3}}.
\]"
88,"1. System in matrix form  
   \(A=\begin{pmatrix}3&2&0\\2&3&-1\\0&-1&2\end{pmatrix},\;b=\begin{pmatrix}4.5\\5\\-0.5\end{pmatrix}.\)  
   Denote \(x^{(k)}=(x^{(k)}_1,x^{(k)}_2,x^{(k)}_3)^T\).  The SOR‐formula with relaxation \(\omega\) is
   \[
     x^{(k+1)}_i=(1-\omega)x^{(k)}_i
       +\frac{\omega}{a_{ii}}\Bigl(b_i-\sum_{j<i}a_{ij}x^{(k+1)}_j-\sum_{j>i}a_{ij}x^{(k)}_j\Bigr).
   \]
   Hence
   \[
     \begin{cases}
       x^{(k+1)}_1=(1-\omega)x^{(k)}_1
         +\frac{\omega}{3}\bigl(4.5-2\,x^{(k)}_2\bigr),\\[1ex]
       x^{(k+1)}_2=(1-\omega)x^{(k)}_2
         +\frac{\omega}{3}\bigl(5-2\,x^{(k+1)}_1+1\cdot x^{(k)}_3\bigr),\\[1ex]
       x^{(k+1)}_3=(1-\omega)x^{(k)}_3
         +\frac{\omega}{2}\bigl(-0.5-(-1)\,x^{(k+1)}_2\bigr).
     \end{cases}
   \]

2. Eigenvalues of the Jacobi‐matrix  
   \[
     B_J=-D^{-1}(L+U)
     =\begin{pmatrix}0&-2/3&0\\-2/3&0&1/3\\0&1/2&0\end{pmatrix}
     \quad\Longrightarrow\quad
     \spec(B_J)=\{0,\;\pm\sqrt{11/18}\}.
   \]
   Thus \(\rho(B_J)=\sqrt{11/18}\).  The optimal \(\omega\) for SOR on SPD is
   \[
     \omega_{\rm opt}
       =\frac{2}{1+\sqrt{1-\rho(B_J)^2}}
       =\frac{2}{1+\sqrt{7/18}}\approx1.2317.
   \]
   The corresponding asymptotic convergence factor is
   \[
     \rho_{\rm SOR}
     =\frac{1-\sqrt{1-\rho(B_J)^2}}{1+\sqrt{1-\rho(B_J)^2}}
     =\frac{1-\sqrt{7/18}}{1+\sqrt{7/18}}\approx0.2318.
   \]

3. Five SOR‐iterations with \(x^{(0)}=(0,0,0)^T\), \(\omega=1.2317\)  
   \[
   \begin{array}{c|ccc|c}
     k& x_1^{(k)}&x_2^{(k)}&x_3^{(k)}&\|x^{(k)}-x^*\|_\infty\\\hline
     0&0&0&0&\|x^*\|_\infty=1.5\\
     1&1.8476&0.5359&0.0221&1.3476\\
     2&0.9788&1.1343&0.3855&0.4788\\
     3&0.6895&1.3830&0.4542&0.1895\\
     4&0.5523&1.4642&0.4884&0.0523\\
     5&0.5172&1.4904&0.4965&0.0172
   \end{array}
   \]
   where the exact solution is found by direct elimination
   \[
     x^*=(0.5,\;1.5,\;0.5)^T.
   \]
   After five SOR‐steps the error in the max‐norm is
   \[
     \|x^{(5)}-x^*\|_\infty\approx0.0172,
   \]
   in good agreement with the predicted rate \(\rho_{\rm SOR}\approx0.2318\)."
89,"The symmetric matrix  
\(  
A=\begin{pmatrix}  
1 & \sqrt2 & 2\\  
\sqrt2&3&\sqrt2\\  
2&\sqrt2&1  
\end{pmatrix}  
\)  
has characteristic polynomial  
\[
\det(A-\lambda I)
=\begin{vmatrix}
1-\lambda & \sqrt2 & 2\\
\sqrt2 & 3-\lambda & \sqrt2\\
2 & \sqrt2 & 1-\lambda
\end{vmatrix}
=-(\lambda+1)(\lambda-1)(\lambda-5)\,,
\]  
so the eigenvalues are  
\[
\lambda_1=-1,\quad \lambda_2=1,\quad \lambda_3=5.
\]

An orthogonal set of corresponding eigenvectors is easily found in closed form:

1. \(\lambda_1=-1\):  
   Solve \((A+I)v=0\).  One finds \(v_1=[1,0,-1]^T\).  Normalizing,  
   \[
     v_1=\frac1{\sqrt2}\begin{pmatrix}1\\0\\-1\end{pmatrix}.
   \]

2. \(\lambda_2=1\):  
   Restrict to the subspace \(\{[x,y,x]^T\}\).  One obtains  
   \((3-1)x+\sqrt2\,y=0\implies 2x+\sqrt2\,y=0\implies y=-\sqrt2\,x\).  
   Choose \(x=1\), \(y=-\sqrt2\), so \(v_2=[1,-\sqrt2,1]^T\).  Normalizing,  
   \[
     v_2=\frac1{2}\begin{pmatrix}1\\-\sqrt2\\1\end{pmatrix}.
   \]

3. \(\lambda_3=5\):  
   In the same subspace \(\{[x,y,x]^T\}\) one finds  
   \((3-5)x+\sqrt2\,y=0\implies -2x+\sqrt2\,y=0\implies y=+\sqrt2\,x\).  
   Choose \(x=1\), \(y=+\sqrt2\), so \(v_3=[1,\sqrt2,1]^T\).  Normalizing,  
   \[
     v_3=\frac1{2}\begin{pmatrix}1\\\sqrt2\\1\end{pmatrix}.
   \]

Thus the spectral decomposition is  
\[
A=V\,\diag(-1,1,5)\,V^T,\qquad
V=\bigl[v_1\;v_2\;v_3\bigr],
\]  
with  
\[
v_1=\frac1{\sqrt2}(1,0,-1)^T,\quad
v_2=\frac1{2}(1,-\sqrt2,1)^T,\quad
v_3=\frac1{2}(1,\sqrt2,1)^T.
\]"
90,"The symmetric matrix   
\[
A=\begin{pmatrix}
2&3&1\\
3&2&2\\
1&2&1
\end{pmatrix}
\]   
can be orthogonally diagonalized by the Jacobi method.  After convergence one obtains  
\[
Q^T\,A\,Q
=\mathrm{diag}(\lambda_1,\lambda_2,\lambda_3)
\,,\qquad
Q=(v_1\;v_2\;v_3)\,,
\]  
with the following approximate eigen‐pairs (sorted in descending order of \(\lambda\)):

1. \(\displaystyle \lambda_1\approx5.9257\),  
   \[
   v_1\approx\begin{pmatrix}
    \phantom{-}0.6186\\
    \phantom{-}0.6766\\
    \phantom{-}0.3992
   \end{pmatrix},
   \quad\|v_1\|_2=1.
   \]

2. \(\displaystyle \lambda_2\approx0.3867\),  
   \[
   v_2\approx\begin{pmatrix}
    -0.5648\\
    \phantom{-}0.0293\\
    \phantom{-}0.8251
   \end{pmatrix},
   \quad\|v_2\|_2=1.
   \]

3. \(\displaystyle \lambda_3\approx-1.3124\),  
   \[
   v_3\approx\begin{pmatrix}
    \phantom{-}0.5451\\
    -0.7359\\
    \phantom{-}0.4010
   \end{pmatrix},
   \quad\|v_3\|_2=1.
   \]

Indeed one checks  
\[
A\,v_i\approx\lambda_i\,v_i,
\quad
Q^TQ=QQ^T=I,
\quad
Q^TAQ=\mathrm{diag}(5.9257,\,0.3867,\,-1.3124)\,. 
\]"
91,"Let  
\[
M=\begin{pmatrix}
1&2&3\\
2&1&-1\\
3&-1&1
\end{pmatrix},
\]
and denote by \(G=G_{13}(θ)\) the plane‐rotation in the \((1,3)\)–plane
\[
G=\begin{pmatrix}
c&0&s\\
0&1&0\\
-\,s&0&c
\end{pmatrix},\qquad
c=\cos θ,\;s=\sin θ.
\]
To eliminate the off–diagonal entries \(M_{13}=M_{31}=3\) by a symmetric similarity
\[
T=G^T\,M\,G,
\]
we choose \(θ\) so that
\[
\tan2θ=\frac{2\,M_{13}}{M_{33}-M_{11}}
=\frac{2\cdot3}{1-1}=\infty
\quad\Longrightarrow\quad
θ=\frac\pi4,
\]
hence
\[
c=\cos\frac\pi4
=\frac1{\sqrt2},\qquad
s=\sin\frac\pi4
=\frac1{\sqrt2}.
\]
One then finds
\[
G^T\,M\,G
=\begin{pmatrix}
-2 & \tfrac{3\sqrt2}{2} & 0\\
\tfrac{3\sqrt2}{2} & 1 & \tfrac{\sqrt2}{2}\\
0 & \tfrac{\sqrt2}{2} & 4
\end{pmatrix},
\]
which is symmetric and tridiagonal.  In particular, defining
\[
G=\begin{pmatrix}
\frac1{\sqrt2}&0&\frac1{\sqrt2}\\
0&1&0\\
-\frac1{\sqrt2}&0&\frac1{\sqrt2}
\end{pmatrix},
\]
we have
\[
T=G^T\,M\,G
=\begin{pmatrix}
-2 & \frac{3\sqrt2}{2} & 0\\[6pt]
\frac{3\sqrt2}{2} & 1 & \frac{\sqrt2}{2}\\[6pt]
0 & \frac{\sqrt2}{2} & 4
\end{pmatrix}.
\]"
92,"1. Givens rotation to annihilate $a_{13}=a_{31}=2$.  Set 
   $$G=G_{13}(\theta),\qquad 
     c=\cos\theta=\frac1{\sqrt2},\quad s=\sin\theta=\frac1{\sqrt2},$$ 
   so that 
   $$G=\begin{pmatrix}c&0&s\\0&1&0\\-s&0&c\end{pmatrix} 
   =\frac1{\sqrt2}\begin{pmatrix}1&0&1\\0&\sqrt2&0\\-1&0&1\end{pmatrix}.$$

2.  Form the tridiagonal matrix 
   $$T=G^T\,A\,G
   =\begin{pmatrix}-1&0&0\\0&1&2\sqrt2\\0&2\sqrt2&3\end{pmatrix}.$$

3.  The $2\times2$ trailing block 
   $$M=\begin{pmatrix}1&2\sqrt2\\2\sqrt2&3\end{pmatrix}$$ 
   has characteristic 
   $$\lambda^2-4\lambda-5=0\;\Longrightarrow\;\lambda_{\max}=5.$$ 
   Its (unnormalized) eigenvector satisfies 
   $$(M-5I)\begin{pmatrix}x\\y\end{pmatrix}
     =\begin{pmatrix}-4&2\sqrt2\\2\sqrt2&-2\end{pmatrix}\begin{pmatrix}x\\y\end{pmatrix}=0
     \;\implies\;y=\sqrt2\,x,$$ 
   so we take 
   $$w=\frac1{\sqrt{1+2}}\begin{pmatrix}0\\1\\\sqrt2\end{pmatrix}=\frac1{\sqrt3}\begin{pmatrix}0\\1\\\sqrt2\end{pmatrix}$$ 
   as the unit‐norm eigenvector of $T$ for $\lambda=5$.

4.  Back‐transform to the original basis: 
   $$v=G\,w
     =\frac1{\sqrt3}\,G\begin{pmatrix}0\\1\\\sqrt2\end{pmatrix}
     =\frac1{\sqrt3}\begin{pmatrix}1\\1\\1\end{pmatrix}.$$

Therefore the eigenvector of $A$ corresponding to its largest eigenvalue $5$ is 
$$v=\frac1{\sqrt3}\begin{pmatrix}1\\1\\1\end{pmatrix}\,. $$"
93,"1. Define  
A=\begin{pmatrix}1&2&-1\\2&1&2\\-1&2&1\end{pmatrix}.  
We wish to apply one Householder reflector to annihilate the (3,1)-entry of A.  Let  
x=\begin{pmatrix}2\\-1\end{pmatrix},\quad \|x\|_2=\sqrt{5},\quad v=x+\|x\|_2e_1=\begin{pmatrix}2+\sqrt5\\-1\end{pmatrix},  
and  
H_1=I-\;2\,\frac{vv^T}{v^Tv}\;\oplus\;1\in\R^{3\times3}.  
Then  
T:=H_1\,A\,H_1=\begin{pmatrix}t_{11}&t_{12}&0\\t_{12}&t_{22}&t_{23}\\0&t_{23}&t_{33}\end{pmatrix}  
is symmetric tridiagonal and has the same spectrum as A.

2. Its characteristic polynomial is  
\[
\det(T-\lambda I)
=\det(A-\lambda I)
=\lambda^3-3\lambda^2-6\lambda+16
=(\lambda-2)\,(\lambda^2-\lambda-8)\,.
\]

3. Hence the eigenvalues are  
\[
\lambda_1=2,\qquad
\lambda_{2,3}=\frac{1\pm\sqrt{1+32}}{2}
=\frac{1\pm\sqrt{33}}{2}\,.
\]"
